aahed,0.9252687682215743
aalii,0.8193786443148688
aalst,0.9507334183673469
aalto,0.9256559766763849
aamsi,0.9080038265306123
aapss,0.7876275510204082
aarau,0.7809311224489796
aaren,1.1186907798833818
aargh,0.7854865160349854
aaron,0.9885887390670554
aavso,0.8438638848396501
ababa,0.4986561588921283
abaca,0.589035167638484
abaci,0.7211643586005831
aback,0.6027469023323615
abaco,0.717975583090379
abada,0.5965743440233237
abaff,0.48161898688046645
abaft,0.6301931486880467
abaka,0.559402332361516
abama,0.5816554300291545
abamp,0.6001958819241983
abana,0.6570927478134111
aband,0.7128507653061225
abase,0.9548104956268222
abash,0.7327122813411079
abask,0.7128507653061225
abate,0.8988702623906706
abats,0.8637937317784257
abaue,0.8649325801749271
abave,0.7789950801749271
abaze,0.7662399781341108
abbai,0.6420827259475219
abbas,0.7305484693877551
abbey,0.8550473760932945
abbes,1.0026421282798834
abbie,0.9251093294460642
abbye,0.799972667638484
abbot,0.7500227769679301
abdal,0.708568695335277
abdat,0.699207361516035
abdel,0.9806623542274052
abdom,0.7772640306122449
abdon,0.8603771865889213
abdul,0.7783801020408163
abeam,0.8097895408163265
abear,0.9108281705539358
abebi,0.8669825072886297
abede,0.8399918002915452
abele,0.9010568513119533
abell,0.8621537900874635
abend,0.9490479227405247
abepp,0.7557397959183674
aberr,0.888301749271137
abert,1.0130739795918366
abets,1.099990889212828
abhor,0.8520863702623906
abide,1.010819059766764
abidi,0.7220754373177842
abied,1.025874635568513
abyed,0.9099626457725948
abies,1.1907115524781342
abyes,1.0747995626822158
abihu,0.78129555393586
abyla,0.7003006559766763
abilo,0.9451530612244898
abime,0.9959001457725948
abysm,0.7759429664723032
abyss,0.7738019314868805
abkar,0.6953352769679301
abler,1.0777377915451896
ables,1.163151421282799
ablet,1.040634110787172
ablow,0.7952578352769679
abmho,0.7543048469387755
abner,1.0785122084548104
abnet,1.041408527696793
abode,1.0033254373177842
abody,0.8206541545189504
abohm,0.7563547740524781
aboil,0.9574526239067055
aboma,0.7327350583090378
aboon,0.7865570335276968
abord,0.8856368440233237
aborn,0.9471346574344023
abort,0.9279564504373178
abote,1.049949890670554
abott,0.7697248542274052
about,0.8584183673469388
above,0.9300747084548106
abray,0.7798378279883382
abram,0.7409803206997084
abran,0.8240934766763849
abret,1.0770089285714286
abrim,0.9004646501457726
abrin,0.9835778061224489
abris,1.0869169096209912
abrus,0.9972439868804664
absbh,0.6994579081632653
absee,0.9859921647230321
absey,1.0517720481049562
absis,0.8981641763848397
absit,0.9642401603498543
abstr,0.9456086005830904
abuna,0.7347849854227405
abune,0.9904564504373178
abura,0.7564914358600583
abury,0.8294916180758017
abuse,1.0325027332361516
abush,0.8104045189504373
abuta,0.7208910349854227
abuts,0.9414859693877551
abuzz,0.5372403425655977
abwab,0.48574161807580174
acale,0.9325346209912536
acana,0.6763165087463557
acapu,0.6376639941690962
acara,0.6980229591836735
acari,0.8301521501457726
acast,0.816440415451895
acate,0.9180940233236151
acaws,0.7670371720116618
accad,0.5857780612244898
accel,0.9095526603498543
accoy,0.7450118440233237
accra,0.6693695335276968
accts,0.8543640670553936
accum,0.6339741253644315
accur,0.7350127551020408
accus,0.8204263848396501
aceae,0.8020909256559767
acean,0.9121264577259475
acedy,0.924995444606414
acerb,0.9503917638483965
acers,1.1548150510204083
aceta,0.8986197157434402
achab,0.6103088556851312
achad,0.6498952259475219
achan,0.7113930393586005
achar,0.7293185131195336
achaz,0.5604272959183674
ached,0.9219888848396501
achen,0.9834866982507289
acher,1.0014121720116618
aches,1.0868258017492711
achoo,0.7018494897959183
achor,0.8713101311953353
acidy,0.8473715379008746
acids,0.9949662900874635
acier,1.1245216836734695
acies,1.2099353134110786
acyls,0.9401193513119533
acima,0.7594524416909622
acing,0.846096027696793
acini,0.8018176020408163
acity,0.8939959912536443
ackee,0.8586916909620991
ackey,0.9244715743440233
acker,0.9866526967930029
aclys,0.9446291909620991
acmes,1.1055940233236152
acmic,0.7254236516034985
acmon,0.8721528790087464
acned,1.0183126822157433
acnes,1.1831495991253644
acock,0.6905748906705539
acoin,0.9864932580174927
acold,0.8837008017492711
acoma,0.7519588192419825
acone,1.0830676020408163
acool,0.7959639212827988
acorn,0.9663584183673469
acost,0.9675200437317785
acoup,0.7981049562682215
acrab,0.74223305393586
acred,1.053913083090379
acres,1.21875
acrid,0.9413037536443148
acryl,0.8678480320699709
acroa,0.868053024781341
acron,0.9853088556851312
acrux,0.7558081268221575
acted,0.9884065233236151
actin,0.9372950072886297
actis,1.040634110787172
acton,0.9198022959183674
actor,0.9377277696793003
actos,1.0231413994169096
actpu,0.7395453717201166
actup,0.7489067055393586
actus,0.9509611880466472
acuan,0.7536215379008746
acute,0.9957862609329446
adage,0.8409939868804664
adagy,0.6583227040816326
adaha,0.5944333090379009
adair,0.8574161807580175
adays,0.8176931486880467
adala,0.6809402332361516
adali,0.8130694241982507
adall,0.649257470845481
adama,0.6049562682215743
adamo,0.7338966836734694
adams,0.8255512026239067
adana,0.6803935860058309
adapa,0.5901512390670554
adapt,0.688228862973761
adara,0.7021000364431487
adati,0.7986288265306123
adaty,0.7394998177842566
adawe,0.806190779883382
adawn,0.6677751457725948
adccp,0.6022230320699709
adcon,0.875819970845481
addam,0.5699025145772595
addax,0.49569515306122447
addcp,0.603885750728863
addda,0.5042137390670554
added,0.774940779883382
adder,0.9430348032069971
addia,0.6952441690962099
addie,0.9509156341107872
addio,0.824184584548105
addis,0.9158391034985423
addle,0.9096209912536443
addnl,0.7608418367346939
adead,0.7660349854227405
adeem,0.8567328717201166
adeep,0.8411306486880467
adela,0.9171373906705539
adele,0.9243576895043731
adell,0.8854546282798834
adena,0.9165907434402333
adeps,1.04694333090379
adept,0.9244260204081632
adest,1.0567146501457727
adfix,0.6804846938775511
adfrf,0.6499180029154519
adger,0.998496720116618
adham,0.6323569606413995
adiel,1.100856413994169
adieu,1.0450072886297377
adige,0.9995672376093294
adyge,0.8836552478134111
adila,0.8395134839650146
adina,0.8389668367346939
adine,1.0946383017492711
adion,0.9805712463556852
adios,1.0839103498542273
adyta,0.7091608965014577
adits,1.0456678206997085
adjag,0.5455311588921283
adlai,0.8258928571428571
adlay,0.7667638483965015
adlar,0.828944970845481
adlee,0.9730776239067055
adlei,1.0979865160349853
adley,1.0388575072886297
adler,1.1010386297376094
adlet,1.0639349489795917
admah,0.6505557580174927
adman,0.7342383381924198
admen,1.0063319970845481
admin,0.893722667638484
admit,0.8745444606413995
admix,0.7364021501457726
admov,0.7345116618075802
admrx,0.7162673104956269
adnah,0.728111333819242
adnan,0.6754054300291545
adnex,0.926567055393586
adobe,0.9957407069970845
adobo,0.7057899052478134
adolf,0.8182853498542274
adona,0.8314732142857143
adopt,0.8393084912536443
adora,0.8531796647230321
adore,1.1088511297376094
adorl,0.9606186224489796
adorn,0.9704354956268222
adowa,0.7015989431486881
adown,0.8188547740524781
adoxa,0.6744487973760933
adoxy,0.7474489795918368
adoze,0.940620444606414
adpao,0.7256741982507289
adpcm,0.680461916909621
adrad,0.6972257653061225
adrea,1.0022321428571428
adret,1.1003097667638484
adria,0.8896228134110787
adrip,0.9081632653061225
adron,0.9893859329446064
adrop,0.89067055393586
adrue,1.0556213556851313
adsum,0.8339331268221575
adult,0.8567100947521866
adunc,0.7935951166180758
adure,1.0354637390670554
adusk,0.8138438411078717
adust,0.8982097303206997
aduwa,0.6282115524781341
adzer,0.947658527696793
adzes,1.0330721574344024
aeaea,0.8058035714285714
aecia,0.9954673833819242
aedes,1.0880785349854227
aedon,1.103088556851312
aeger,0.9694560860058309
aegia,0.9701166180758017
aegir,1.1052979227405249
aegis,1.1907115524781342
aegle,0.9360422740524781
aella,0.8922421647230321
aello,1.021182580174927
aemia,0.9958773688046647
aenea,0.9375911078717201
aeons,1.2714786807580174
aequi,0.9439458819241983
aeria,1.1090333454810495
aeric,1.144542638483965
aerie,1.1162536443148687
aerol,1.1989795918367347
aeron,1.2087964650145773
aesir,1.2440552113702623
aesop,1.1099216472303206
aetat,0.8594888848396501
aetna,1.0016854956268222
aevia,0.9349262026239067
aevum,0.8793959548104956
aface,0.8121811224489796
afads,0.7846437682215743
afara,0.6462736880466472
afars,0.8668686224489796
afcac,0.5137800655976676
